hand_kind,hand_value,dealer_upcard,true_count_bucket,best_action,best_action_value,visits
hard,6,3,-4,HIT,-0.10720562390158173,588
hard,6,3,-3,STAND,-0.2690453230472517,1042
hard,6,3,-2,STAND,-0.31122166943062474,1877
hard,6,3,-1,STAND,-0.26449511400651454,3100
hard,6,3,0,HIT,-0.10352849941837934,5224
hard,6,3,1,HIT,-0.11466905187835454,5708
hard,6,3,2,HIT,-0.06532485875706219,2879
hard,6,3,3,HIT,-0.07219083490269917,1623
hard,6,3,4,HIT,-0.13905325443786992,919
hard,6,3,5,HIT,-0.04918032786885247,489
hard,6,3,6,HIT,-0.095959595959596,679
hard,6,4,-6,STAND,-0.2695652173913047,470
hard,6,4,-5,HIT,-0.0847457627118644,332
hard,6,4,-4,HIT,-0.25190839694656497,631
hard,6,4,-3,STAND,-0.2610030706243603,985
hard,6,4,-2,HIT,-0.07012622720897607,1659
hard,6,4,-1,HIT,-0.11208791208791206,2814
hard,6,4,0,HIT,-0.06103379721669991,5191
hard,6,4,1,HIT,-0.08641314051062299,5898
hard,6,4,2,HIT,-0.03257207038562334,2727
hard,6,4,3,STAND,-0.15647226173541967,1427
hard,6,4,4,HIT,-0.08969696969696976,845
hard,6,4,5,HIT,-0.1118568232662192,462
hard,6,4,6,HIT,0.17857142857142863,639
hard,6,5,-6,HIT,-0.2152588555858309,378
hard,6,5,-5,STAND,-0.16207951070336393,345
hard,6,5,-4,STAND,-0.1743119266055045,557
hard,6,5,-3,HIT,-0.054865424430641865,981
hard,6,5,-2,HIT,-0.0765247410817031,1755
hard,6,5,-1,HIT,-0.09496021220159155,3058
hard,6,5,0,HIT,-0.02668283808368716,5093
hard,6,5,1,HIT,-0.03675819309123121,5704
hard,6,5,2,HIT,-0.04383464005702053,2840
hard,6,5,3,HIT,-0.034876347495244146,1598
hard,6,5,4,HIT,-0.03337041156840933,920
hard,6,5,5,HIT,-0.004444444444444469,475
hard,6,5,6,STAND,-0.0781758957654723,623
hard,6,6,-6,HIT,-0.1006944444444444,457
hard,6,6,-5,DOUBLE,-0.3414634146341465,380
hard,6,6,-4,HIT,0.07547169811320754,573
hard,6,6,-3,HIT,-0.035564853556485324,1011
hard,6,6,-2,STAND,-0.14705882352941152,1654
hard,6,6,-1,HIT,-0.029224904701397734,3202
hard,6,6,0,HIT,-0.07443365695792875,5358
hard,6,6,1,HIT,0.0001753770606804595,5936
hard,6,6,2,STAND,-0.09458023379383627,2855
hard,6,6,3,HIT,-0.017241379310344834,1623
hard,6,6,4,DOUBLE,-0.08178438661710037,930
hard,6,6,5,HIT,0.0815533980582525,531
hard,6,6,6,HIT,0.12537764350453157,674
hard,6,7,-6,STAND,-0.4689922480620157,519
hard,6,7,-5,HIT,-0.21078431372549028,419
hard,6,7,-4,HIT,-0.11094674556213015,690
hard,6,7,-3,HIT,-0.013698630136986283,1130
hard,6,7,-2,HIT,-0.13010446343779666,1966
hard,6,7,-1,HIT,-0.15812097021799207,3319
hard,6,7,0,HIT,-0.16647360582492107,6113
hard,6,7,1,HIT,-0.1349899261249162,4726
hard,6,7,2,HIT,-0.14051896207584813,2584
hard,6,7,3,HIT,-0.20717948717948736,1498
hard,6,7,4,HIT,-0.23792486583184244,814
hard,6,7,5,HIT,-0.2928416485900218,468
hard,6,7,6,HIT,-0.10714285714285711,578
hard,6,8,-6,HIT,-0.192377495462795,560
hard,6,8,-5,HIT,-0.20243902439024394,427
hard,6,8,-4,HIT,-0.20219435736677127,640
hard,6,8,-3,STAND,-0.5056818181818185,1065
hard,6,8,-2,HIT,-0.1972058033315421,1886
hard,6,8,-1,HIT,-0.22662298987492607,3387
hard,6,8,0,HIT,-0.22116149562450316,6381
hard,6,8,1,HIT,-0.25812347684809184,4979
hard,6,8,2,STAND,-0.5052590572652905,2602
hard,6,8,3,STAND,-0.48953409858203856,1497
