hand_kind,hand_value,dealer_upcard,true_count_bucket,best_action,best_action_value,visits
hard,6,3,-1,HIT,-0.1786442765601826,0
hard,6,3,0,HIT,-0.16405017988935616,0
hard,6,3,1,HIT,-0.19419799710638913,0
hard,6,3,2,HIT,-0.18424890297004753,0
hard,6,3,3,HIT,-0.1302407822569571,0
hard,6,3,4,HIT,-0.06694691960484293,0
hard,6,3,5,HIT,-0.02835485103975075,0
hard,6,3,6,HIT,0.009234419944722239,0
hard,6,4,-6,HIT,-0.08682220406311687,0
hard,6,4,-5,HIT,-0.17652244393993935,0
hard,6,4,-4,HIT,-0.1915354109207971,0
hard,6,4,-3,HIT,-0.13516756493958706,0
hard,6,4,-2,HIT,-0.03153153836339382,0
hard,6,4,-1,HIT,-0.11616514359982016,0
hard,6,4,0,HIT,-0.0775127293907502,0
hard,6,4,1,HIT,-0.09342583050891358,0
hard,6,4,2,HIT,-0.000446235821345415,0
hard,6,4,3,HIT,-0.025520290460850602,0
hard,6,4,4,HIT,-0.08206549085585356,0
hard,6,4,5,HIT,-0.016345634961127162,0
hard,6,4,6,HIT,0.05472742093256728,0
hard,6,5,-6,HIT,-0.07696758581609153,0
hard,6,5,-5,STAND,-0.10993652672556162,0
hard,6,5,-4,HIT,-0.12065841272177892,0
hard,6,5,-3,HIT,-0.1555957778177451,0
hard,6,5,-2,HIT,-0.07303969408604508,0
hard,6,5,-1,HIT,0.0032578702197339727,0
hard,6,5,0,HIT,-0.043883270689588166,0
hard,6,5,1,HIT,-0.07828464575141919,0
hard,6,5,2,HIT,-0.03498512373963811,0
hard,6,5,3,HIT,-0.014695909636901129,0
hard,6,5,4,HIT,0.04717469238693276,0
hard,6,5,5,HIT,-0.03490787523904926,0
hard,6,5,6,HIT,0.03324013134571231,0
hard,6,6,-6,HIT,-0.14608864463042337,0
hard,6,6,-5,HIT,-0.11461494426610593,0
hard,6,6,-4,HIT,-0.06327971438461406,0
hard,6,6,-3,HIT,-0.03454051194774037,0
hard,6,6,-2,HIT,-0.10318105467825395,0
hard,6,6,-1,HIT,-0.07166291291876359,0
hard,6,6,0,HIT,-0.08778161391341543,0
hard,6,6,1,HIT,0.04382921620896391,0
hard,6,6,2,HIT,-0.11053017376598724,0
hard,6,6,3,HIT,0.08078283704413708,0
hard,6,6,4,HIT,0.08424987780239539,0
hard,6,6,5,HIT,0.08261198005906453,0
hard,6,6,6,HIT,0.0800947807479726,0
hard,6,7,-6,HIT,-0.10523879965304847,0
hard,6,7,-5,HIT,-0.20758004724561155,0
hard,6,7,-4,HIT,-0.13845145667490366,0
hard,6,7,-3,HIT,-0.1722672913614114,0
hard,6,7,-2,HIT,-0.15906344951634827,0
hard,6,7,-1,HIT,-0.15881294108013436,0
